0,1
Thailand,1.8888031077976988
Japan,1.2892173700558012
Singapore,1.4567278686452934
Nepal,1.0
Malaysia,4.160176510823674
Canada,5.910404595873771
Australia,4.5850443412902075
Cambodia,1.7595756926704273
Sri Lanka,0.24041821093665128
Germany,5.92193068720171
Finland,3.546299725034775
United Arab Emirates,1.0066535545079929
Philippines,2.412670957465049
India,4.328049362303146
Italy,2.9003493684553088
Sweden,2.14226589820135
Spain,5.973691760975964
Belgium,3.9236080698940228
Egypt,1.892570709930755
Lebanon,2.60467570502527
Iraq,1.9819062852937168
Oman,0.059554451792203124
Afghanistan,1.0
Bahrain,1.6714356505853514
Kuwait,1.7847358277269014
Algeria,3.5195148593778343
Croatia,4.884919824829528
Switzerland,3.7970153753594924
Austria,4.910216203688789
Israel,3.9239059478636613
Pakistan,7.481147081770093
Brazil,13.580103220427269
Georgia,3.530497749382115
Greece,2.056995757283596
North Macedonia,6.4617193395436745
Norway,2.695652997218207
Romania,2.586102230681544
Estonia,0.37351234283992235
San Marino,0.8346377006092037
Belarus,0.5329205279183311
Iceland,3.3745284181961592
Lithuania,65.91317380400443
Mexico,3.870417278614388
New Zealand,2.32580728670165
Ireland,8.352870440374218
Luxembourg,11.056870326344212
Monaco,1.0578756632268618
Qatar,0.42570109341227663
Ecuador,45.58416987552577
Azerbaijan,2.5444762979398763
Armenia,1.606997254407022
Dominican Republic,60.286726980576276
Indonesia,6.5510488637227455
Portugal,7.770039625762345
Andorra,3.4463805053886896
Latvia,2.59017334241142
Morocco,2.9304049616654515
Saudi Arabia,3.446259015108409
Senegal,32.42304092449471
Argentina,5.049090153276079
Chile,3.0646666798916122
Jordan,0.2770036884573704
Ukraine,13.119156114120768
Hungary,7.441799430141653
Liechtenstein,2.0907515812876952e-07
Poland,3.9998719401171146
Tunisia,1.2337683866511775
Bosnia and Herzegovina,1.1427461300794932
Slovenia,0.8685403736692404
South Africa,4.7748110557867145
Bhutan,1.0
Cameroon,1.0
Colombia,3.5071342180752008
Costa Rica,4.64215313494813
Peru,2.5467408347753904
Serbia,4.671064731283715
Slovakia,1.3020607658048196
Togo,1.0433562066431787
Malta,7.463881320151188
Martinique,0.12780452546295087
Bulgaria,3.2006637974649803
Maldives,1.027427385667485
Bangladesh,1.0933735904633974
Paraguay,1.06442680980869
Albania,1.1800041580155007
Cyprus,1.219532713847941
Brunei,0.5565833115749858
US,8.691864180906187
Burkina Faso,1.668102910727481
Holy See,1.0
Mongolia,1.0280987525370622
Panama,5.904531451217988
China,0.6316448607829084
Iran,2.483103698097917
"Korea, South",1.1541767753959542
France,3.804813499371084
Cruise Ship,0.5931932434930994
Denmark,1.2653774843615642
Czechia,6.848448381895324
Taiwan*,2.1740336512695935
Vietnam,2.3840087533872985
Russia,4.628262901795171
Moldova,0.45968643997114617
Bolivia,1.0670143646421688
Honduras,1.0676753206792697
United Kingdom,3.9370406416734745
Cote d'Ivoire,1.0419427485266706
Jamaica,1.0337287839652938
Turkey,64.7813933146135
Cuba,1.0
Guyana,1.0197123286624512
Kazakhstan,0.41014148579071036
Ethiopia,1.0318988555900366
Sudan,1.0
Guinea,1.0
Kenya,1.0437810705069608
Antigua and Barbuda,1.0
Uruguay,0.8418105976768772
Ghana,1.0816683655020338
Namibia,1.005660841558778
Seychelles,1.0126520539933608
Trinidad and Tobago,6.103515625000032e-12
Venezuela,0.16682911012004575
Eswatini,1.0122750758351156
Gabon,1.007210261375781
Guatemala,1.062018722363158
Mauritania,1.0
Rwanda,1.0504328118855806
Saint Lucia,1.0
Saint Vincent and the Grenadines,1.0
Suriname,1.0114520700328122
Kosovo,1.0059189125738968
Central African Republic,1.007210261375781
Congo (Brazzaville),1.0069518590618947
Equatorial Guinea,1.0176554888255471
Uzbekistan,0.00031622776601683783
Netherlands,3.770024104243379
Benin,1.0
Liberia,1.0
Somalia,1.0
Tanzania,1.038263332359261
Barbados,1.0413184351004063
Montenegro,1.0616307228552682
Kyrgyzstan,1.04527870980532
Mauritius,1.0577920035437287
Zambia,1.0066935230417684
Djibouti,1.0
"Gambia, The",1.0
"Bahamas, The",1.0069518590618947
Chad,1.0
El Salvador,1.0074687300004401
Fiji,1.0
Nicaragua,1.0
Madagascar,1.0114520700328122
Haiti,1.007210261375781
Angola,1.0
Cabo Verde,1.0074687300004401
Niger,1.0
Papua New Guinea,1.0
Zimbabwe,1.0074687300004401
Cape Verde,1.0
East Timor,1.0
Eritrea,1.0
Uganda,1.0
Dominica,1.0
Grenada,1.0
Mozambique,1.0
Syria,1.0
Timor-Leste,1.0
